Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
SLF,Sun Life Financial Inc.,32.36,19759997511,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/slf
SXCP,"SunCoke Energy Partners, L.P.",12.65,496936148.5,n/a,2013,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxcp
SXC,"SunCoke Energy, Inc.",8.77,572411918.9,n/a,2011,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxc
SU,Suncor Energy  Inc.,26.86,38854112855,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/su
SUNE,"SunEdison, Inc.",8.27,2605488517,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/sune
SXL,Sunoco Logistics Partners LP,29.09,7362898222,n/a,2002,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxl
SUN,Sunoco LP,33.82,2513902119,n/a,2012,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sun
SHO,"Sunstone Hotel Investors, Inc.",13.53,2823669977,n/a,2004,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sho
SHO^D,"Sunstone Hotel Investors, Inc.",25.55,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^d
STI,"SunTrust Banks, Inc.",38.29,19682866752,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sti
STI.WS.A,"SunTrust Banks, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.a
STI.WS.B,"SunTrust Banks, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.b
STI^A,"SunTrust Banks, Inc.",22,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^a
STI^E,"SunTrust Banks, Inc.",24.74,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^e
SPN,"Superior Energy Services, Inc.",13.52,2038081485,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/spn
SUP,"Superior Industries International, Inc.",18.56,493479720.3,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sup
SVU,SuperValu Inc.,6.99,1851698560,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/svu
SFY,Swift Energy Company,0.3832,17069563.14,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sfy
SWFT,Swift Transportation Company,15.54,2219200236,n/a,2010,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/swft
SWZ,"Swiss Helvetia Fund, Inc. (The)",10.79,286554227.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swz
SYA,Symetra Financial Corporation,31.66,3676804245,n/a,2010,Finance,Life Insurance,http://www.nasdaq.com/symbol/sya
SYF,Synchrony Financial,31.82,26530401123,n/a,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/syf
SYT,Syngenta AG,65.73,30546587544,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/syt
SNX,Synnex Corporation,85.04,3370326455,n/a,2003,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/snx
SNV,Synovus Financial Corp.,29.63,3910955642,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/snv
SNV^C,Synovus Financial Corp.,27.59,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snv^c
GJH,SYNTHETIC FIXED INCOME SECURITIES INC,9.76,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjh
GJO,SYNTHETIC FIXED INCOME SECURITIES INC,19.8613,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjo
GJS,SYNTHETIC FIXED INCOME SECURITIES INC,18.5,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjs
GJP,"Synthetic Fixed-Income Securities, Inc.",21.0635,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjp
GJR,"Synthetic Fixed-Income Securities, Inc.",19.6101,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjr
GJT,"Synthetic Fixed-Income Securities, Inc.",17.76,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjt
GJV,"Synthetic Fixed-Income Securities, Inc.",25.53,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjv
SYY,Sysco Corporation,39.4,23439768294,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/syy
SYX,Systemax Inc.,7.58,279580439.5,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/syx
DATA,"Tableau Software, Inc.",84.31,6056217129,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/data
TAHO,"Tahoe Resources, Inc.",8.68,1971643581,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/taho
TWN,"Taiwan Fund, Inc. (The)",14.85,122081850,n/a,1986,n/a,n/a,http://www.nasdaq.com/symbol/twn
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,20.76,1.07663E+11,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsm
XRS,TAL Education Group,33.72,2694697989,n/a,2010,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/xrs
TAL,"TAL International Group, Inc.",13.91,462581097.8,n/a,2005,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/tal
TLN,Talen Energy Corporation,10.25,1317216440,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tln
TEGP,"Tallgrass Energy GP, LP",22.45,3529800928,n/a,2015,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tegp
TEP,"Tallgrass Energy Partners, LP",43.2,2616898622,n/a,2013,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tep
SKT,"Tanger Factory Outlet Centers, Inc.",33.33,3194415427,n/a,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/skt
TAOM,Taomee Holdings Limited,2.9508,104188112.3,n/a,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/taom
NGLS,Targa Resources Partners LP,31.4,5803916309,n/a,2007,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ngls
TRGP,"Targa Resources, Inc.",55.29,3097991532,n/a,2010,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trgp
TGT,Target Corporation,79.53,49979057544,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tgt
TARO,Taro Pharmaceutical Industries Ltd.,145.17,6218106241,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/taro
TTM,Tata Motors Ltd,23.36,11897992787,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/ttm
TCO,"Taubman Centers, Inc.",72.99,4441990385,n/a,1992,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tco
TCO^J,"Taubman Centers, Inc.",24.87,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^j
TCO^K,"Taubman Centers, Inc.",24.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^k
TMHC,Taylor Morrison Home Corporation,19.14,2340434224,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tmhc
TCP,"TC PipeLines, LP",49.87,3189573042,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tcp
TCB,TCF Financial Corporation,15,2538216555,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcb
TCB.WS,TCF Financial Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb.ws
TCB^B,TCF Financial Corporation,26.3123,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^b
TCB^C,TCF Financial Corporation,24.8299,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^c
TCPI,TCP International Holdings Ltd.,2.71,76997547.09,n/a,2014,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/tcpi
TSI,"TCW Strategic Income Fund, Inc.",5.22,248925915.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsi
AMTD,TD Ameritrade Holding Corporation,31.17,16930943074,n/a,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/amtd
TEL,TE Connectivity Ltd.,59.99,24139045855,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tel
TMH,"Team Health Holdings, Inc.",53.54,3878588958,n/a,2009,Technology,Professional Services,http://www.nasdaq.com/symbol/tmh
TISI,"Team, Inc.",33.31,696536049.9,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tisi
TCK,Teck Resources Ltd,5.1,2891138031,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/tck
TE,"TECO Energy, Inc.",26.55,6244977101,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/te
TK,Teekay Corporation,30.83,2241531190,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tk
TGP,Teekay LNG Partners L.P.,24.1,1899417400,n/a,2005,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tgp
TOO,Teekay Offshore Partners L.P.,15.32,1415568000,n/a,2006,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/too
TOO^A,Teekay Offshore Partners L.P.,16.69,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too^a
TOO^B,Teekay Offshore Partners L.P.,17.9999,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too^b
TNK,Teekay Tankers Ltd.,7.23,869769000,n/a,2007,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tnk
GCI,TEGNA Inc.,15.42,1773843247,n/a,2015,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/gci
TGNA,TEGNA Inc.,23.09,5229234924,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tgna
TRC,Tejon Ranch Co,21.95,453692232.5,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/trc
HQH,Tekla Healthcare Investors,29.74,841039110.7,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/hqh
THQ,Tekla Healthcare Opportunies Fund,16.746,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/thq
HQL,Tekla Life Sciences Investors,23.76,363228053.8,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/hql
THW,Tekla World Healthcare Fund,14.83,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/thw
TDOC,"Teladoc, Inc.",18.24,700217749.4,n/a,2015,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/tdoc
TEO,Telecom Argentina Stet - France Telecom S.A.,13.9,2694263702,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/teo
TI,Telecom Italia S.P.A.,11.65,22714093668,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ti
TI.A,Telecom Italia S.P.A.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ti.a
TDY,Teledyne Technologies Incorporated,90.25,3194173035,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tdy
TFX,Teleflex Incorporated,127.38,5298570068,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tfx
VIV,Telefonica Brasil S.A.,9.59,16194575700,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/viv
TEF,Telefonica SA,12.01,55933024003,n/a,1988,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tef
TDA,"Telephone and Data Systems, Inc.",23.7485,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tda
TDE,"Telephone and Data Systems, Inc.",25.04,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tde
TDI,"Telephone and Data Systems, Inc.",25,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdi
TDJ,"Telephone and Data Systems, Inc.",25.436,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdj
TDS,"Telephone and Data Systems, Inc.",25.39,2756336293,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tds
TU,TELUS Corporation,32.27,19390165934,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tu
TDF,"Templeton Dragon Fund, Inc.",19.16,683051145.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdf
EMF,Templeton Emerging Markets Fund,11.18,201677305.7,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/emf
TEI,"Templeton Emerging Markets Income Fund, Inc.",9.59,459933475.1,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/tei
GIM,"Templeton Global Income Fund, Inc.",6.11,819620805.4,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/gim
TRF,"Templeton Russia Fund, Inc.",9.79,50745065.03,n/a,1995,n/a,n/a,http://www.nasdaq.com/symbol/trf
TPX,"Tempur Sealy International, Inc.",73.38,4541692343,n/a,2003,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/tpx
TS,Tenaris S.A.,25.7,15169898266,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/ts
THC,Tenet Healthcare Corporation,36.32,3616168875,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/thc
TNC,Tennant Company,55.59,1014469415,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnc
TEN,Tenneco Inc.,46.11,2803477487,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ten
TVC,Tennessee Valley Authority,24.79,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tvc
TVE,Tennessee Valley Authority,24.7,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tve
TDC,Teradata Corporation,29.02,4109232000,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/tdc
TER,"Teradyne, Inc.",18.22,3841413500,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ter
TEX,Terex Corporation,18.28,1983380000,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/tex
TX,Ternium S.A.,12.76,2558052629,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tx
TNH,"Terra Nitrogen Company, L.P.",108.65,2030195655,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/tnh
TRNO,Terreno Realty Corporation,19.42,835606265.2,n/a,2010,Finance,Real Estate,http://www.nasdaq.com/symbol/trno
TRNO^A,Terreno Realty Corporation,25.7,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trno^a
TSO,Tesoro Corporation,101.54,12499241964,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/tso
TLLP,Tesoro Logistics LP,48.13,4240107359,n/a,2011,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tllp
TTI,"Tetra Technologies, Inc.",6.25,501201943.8,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tti
TEVA,Teva Pharmaceutical Industries Limited,60.06,50411257817,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/teva
TPL,Texas Pacific Land Trust,142.55,1170637278,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tpl
TGH,Textainer Group Holdings Limited,16.76,955337246,n/a,2007,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/tgh
TXT,Textron Inc.,38.43,10622892426,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/txt
TXTR,Textura Corporation,25.9,669767550.9,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/txtr
TTF,"Thai Fund, Inc. (The)",7.15,89450639.85,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/ttf
AES,The AES Corporation,10.09,6889722957,n/a,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes
AES^C,The AES Corporation,50.04,0,n/a,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes^c
BX,The Blackstone Group L.P.,31.5,37294957224,n/a,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/bx
SCHW,The Charles Schwab Corporation,27.6,36311221186,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/schw
SCHW^B,The Charles Schwab Corporation,25.2792,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^b
SCHW^C,The Charles Schwab Corporation,25.3,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^c
SRV,The Cushing MLP Total Return Fund,12.17,81675377.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srv
GRX,The Gabelli Healthcare & Wellness Trust,9.81,146724383.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx
GRX^A,The Gabelli Healthcare & Wellness Trust,25.77,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^a
GRX^B,The Gabelli Healthcare & Wellness Trust,25.65,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^b
GDL,The GDL Fund,9.7516,199808831,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/gdl
GDL^B,The GDL Fund,50.28,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gdl^b
THG,"The Hanover Insurance Group, Inc.",77.83,3439561504,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thg
THGA,"The Hanover Insurance Group, Inc.",25.12,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thga
RUBI,"The Rubicon Project, Inc.",14.74,646135373.2,n/a,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rubi
TRV,"The Travelers Companies, Inc.",100.03,31129898569,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/trv
TMO,Thermo Fisher Scientific Inc,124.49,49607728295,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tmo
THR,"Thermon Group Holdings, Inc.",19.99,642160339.2,n/a,2011,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/thr
TPRE,Third Point Reinsurance Ltd.,13.19,1388410278,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/tpre
TSLF,THL Credit Senior Loan Fund,15.2767,0,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/tslf
TCRX,"THL Credit, Inc.",25.35,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/tcrx
TC,Thompson Creek Metals Company Inc.,0.44,97342622.08,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tc
TRI,Thomson Reuters Corp,40.63,31561963018,n/a,n/a,Consumer Services,Publishing,http://www.nasdaq.com/symbol/tri
THO,"Thor Industries, Inc.",52.49,2750190612,n/a,n/a,Consumer Non-Durables,Homebuilding,http://www.nasdaq.com/symbol/tho
TDW,Tidewater Inc.,14.87,698407617.2,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tdw
TIER,"TIER REIT, Inc.",14.9,745944868.6,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tier
TIF,Tiffany & Co.,77.9,10044958291,n/a,1987,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/tif
TLYS,"Tilly&#39;s, Inc.",7.73,220044738.6,n/a,2012,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlys
TSU,TIM Participacoes S.A.,9.93,4808170495,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tsu
TIME,Time Inc.,18.21,1998378675,n/a,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/time
TWC,Time Warner Cable Inc,185.19,52404005617,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twc
TWX,Time Warner Inc.,70.59,57571892508,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twx
TKR,Timken Company (The),28.22,2385678953,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tkr
TMST,Timken Steel Corporation,11.16,496835176,n/a,2014,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tmst
TWI,"Titan International, Inc.",6.59,354588413.4,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/twi
TJX,"TJX Companies, Inc. (The)",71.38,48136589774,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tjx
TMUS,"T-Mobile US, Inc.",40.7,33165398336,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tmus
TMUS^A,"T-Mobile US, Inc.",70.43,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmus^a
TOL,Toll Brothers Inc.,34.85,6142347350,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tol
TR,"Tootsie Roll Industries, Inc.",31.09,1914934018,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/tr
BLD,TopBuild Corp.,30.96,1184498733,n/a,2015,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/bld
TMK,Torchmark Corporation,56.51,7070268994,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/tmk
TMK^B,Torchmark Corporation,25.15,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmk^b
TTC,Toro Company (The),70.73,3876649836,n/a,n/a,Capital Goods,Tools/Hardware,http://www.nasdaq.com/symbol/ttc
TD,Toronto Dominion Bank (The),39.2,72674921497,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/td
NDP,"Tortoise Energy Independence Fund, Inc.",13.2,191612137.2,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/ndp
TYG,Tortoise Energy Infrastructure Corporation,29.18,825687405.5,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/tyg
TYG^B,Tortoise Energy Infrastructure Corporation,10.0279,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tyg^b
TYG^C,Tortoise Energy Infrastructure Corporation,10.1,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tyg^c
NTG,"Tortoise MLP Fund, Inc.",17.97,844593791.7,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/ntg
TTP,"Tortoise Pipeline & Energy Fund, Inc.",19.08,191113160,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/ttp
